complaint_id,state,district,latitude,longitude,issue_type,severity,status,date
2514,Odisha,Bhubaneswar,20.25033107668168,85.776169425273,Electricity Problem,Medium,Open,2025-05-14
2515,Odisha,Bhubaneswar,20.30168255406968,85.86637545396856,Sewage Leakage,High,Open,2026-02-04
2516,Odisha,Bhubaneswar,20.25552001290562,85.83264771954877,Water Supply Issue,High,Resolved,2025-05-31
2517,Odisha,Bhubaneswar,20.261072331789606,85.86136654074599,Road Damage,Medium,Resolved,2025-08-29
2518,Odisha,Bhubaneswar,20.296962039039396,85.85766230254585,Water Supply Issue,Critical,In Progress,2025-10-09
2519,Odisha,Bhubaneswar,20.2973486248733,85.79998809321684,Water Supply Issue,Critical,Open,2025-09-15
2520,Odisha,Bhubaneswar,20.34465758922805,85.82526728401183,Garbage Collection,Critical,Open,2025-04-01
2521,Odisha,Bhubaneswar,20.268415493687886,85.86568828980253,Streetlight Failure,Critical,Resolved,2025-03-25
2522,Odisha,Bhubaneswar,20.3236859260917,85.85143150847848,Water Supply Issue,Medium,In Progress,2025-04-15
2523,Odisha,Bhubaneswar,20.258451651558843,85.87431174960332,Water Supply Issue,Medium,In Progress,2025-11-01
2524,Odisha,Bhubaneswar,20.29641051080259,85.77931203893318,Road Damage,Critical,Resolved,2025-12-14
2525,Odisha,Bhubaneswar,20.33368671211193,85.85970029369176,Garbage Collection,Critical,In Progress,2025-06-07
2526,Odisha,Bhubaneswar,20.279027679523345,85.85977520741818,Road Damage,Critical,Open,2025-09-25
2527,Odisha,Bhubaneswar,20.25906981877652,85.79960338890716,Public Transport Issue,High,In Progress,2025-04-05
2528,Odisha,Bhubaneswar,20.338984924207146,85.82116670548892,Garbage Collection,Critical,Resolved,2025-12-20
2529,Odisha,Bhubaneswar,20.255479820862092,85.85730922609996,Streetlight Failure,Low,Open,2025-04-23
2530,Odisha,Bhubaneswar,20.325227590768193,85.79099582855373,Streetlight Failure,Critical,Resolved,2025-12-16
2531,Odisha,Bhubaneswar,20.25400678473685,85.8349788661751,Garbage Collection,Critical,In Progress,2025-12-24
2532,Odisha,Bhubaneswar,20.295663038603745,85.85398738909285,Water Supply Issue,Medium,In Progress,2025-08-14
2533,Odisha,Bhubaneswar,20.280938511463756,85.81755695073886,Public Transport Issue,Low,Resolved,2025-12-03
2534,Odisha,Bhubaneswar,20.319158652537975,85.7912711530557,Traffic Congestion,Low,Open,2025-05-25
2535,Odisha,Bhubaneswar,20.281961933004922,85.85271544419552,Electricity Problem,Critical,In Progress,2026-01-31
2536,Odisha,Bhubaneswar,20.324753958246365,85.82091316057935,Road Damage,Medium,Open,2026-02-14
2537,Odisha,Bhubaneswar,20.252438081786213,85.8168438215483,Road Damage,Critical,In Progress,2025-11-30
2538,Odisha,Bhubaneswar,20.26151179306271,85.7827990221904,Traffic Congestion,Medium,Resolved,2025-05-31
2539,Odisha,Bhubaneswar,20.255431463927014,85.85374747252791,Garbage Collection,Medium,Resolved,2026-03-02
2540,Odisha,Bhubaneswar,20.33900881242086,85.819033861156,Water Supply Issue,Critical,Open,2025-08-15
2541,Odisha,Bhubaneswar,20.301628431187027,85.78146887104938,Traffic Congestion,Medium,Resolved,2025-11-18
2542,Odisha,Bhubaneswar,20.265607875906305,85.78058492498093,Electricity Problem,High,Resolved,2025-04-10
2543,Odisha,Bhubaneswar,20.247890002010116,85.86460256035808,Streetlight Failure,Critical,Open,2025-08-21
2544,Odisha,Bhubaneswar,20.329068985310503,85.80322101995965,Road Damage,Low,Resolved,2025-12-07
2545,Odisha,Bhubaneswar,20.2506554882891,85.84352185414515,Sewage Leakage,High,In Progress,2025-04-29
2546,Assam,Guwahati,26.09975520738636,91.76694236140864,Sewage Leakage,High,In Progress,2026-01-03
2547,Assam,Guwahati,26.175685816096216,91.76168166518708,Electricity Problem,High,Resolved,2025-05-08
2548,Assam,Guwahati,26.10268555284673,91.71692240855724,Traffic Congestion,Medium,Resolved,2025-10-07
2549,Assam,Guwahati,26.09641204273925,91.70898673260689,Road Damage,Critical,Open,2025-06-22
2550,Assam,Guwahati,26.165196331651863,91.74163479715526,Sewage Leakage,Critical,In Progress,2025-11-14
2551,Assam,Guwahati,26.1939520526314,91.77412633168417,Public Transport Issue,Low,Resolved,2025-04-23
2552,Assam,Guwahati,26.122770990243648,91.7233562454474,Electricity Problem,Critical,Open,2025-10-06
2553,Assam,Guwahati,26.137808828454176,91.72367903823988,Garbage Collection,Critical,In Progress,2025-11-19
2554,Assam,Guwahati,26.11629963597653,91.75893770286238,Sewage Leakage,Medium,Open,2025-08-22
2555,Assam,Guwahati,26.113798772772025,91.70198069740186,Public Transport Issue,Critical,Resolved,2025-11-17
2556,Assam,Guwahati,26.186558005856327,91.70111883745963,Traffic Congestion,Critical,Open,2026-01-24
2557,Assam,Guwahati,26.146996789641538,91.69551319035317,Traffic Congestion,Critical,Open,2026-01-13
2558,Assam,Guwahati,26.110913248918955,91.74951414245577,Public Transport Issue,High,Resolved,2025-03-25
2559,Assam,Guwahati,26.10870768149914,91.74343115051265,Garbage Collection,High,Open,2026-03-07
2560,Assam,Guwahati,26.17578329601122,91.7052999467271,Road Damage,Low,In Progress,2025-11-24
2561,Assam,Guwahati,26.132587401958055,91.72413850904381,Garbage Collection,Medium,In Progress,2025-05-18
2562,Assam,Guwahati,26.11646888137222,91.73244878308185,Sewage Leakage,Critical,Open,2025-08-24
2563,Assam,Guwahati,26.160369118423404,91.73363694412238,Traffic Congestion,Low,In Progress,2025-06-15
2564,Assam,Guwahati,26.11761545144213,91.7610373240983,Sewage Leakage,Medium,Open,2025-08-10
2565,Assam,Guwahati,26.103983155601576,91.74785554126282,Streetlight Failure,Low,Open,2025-12-02
2566,Assam,Guwahati,26.099308780029972,91.78253363725122,Garbage Collection,High,Open,2025-12-13
2567,Assam,Guwahati,26.145328152230032,91.73150982495086,Electricity Problem,Critical,Open,2025-04-23
2568,Assam,Guwahati,26.153988515474378,91.75821492304638,Garbage Collection,Critical,Resolved,2025-06-16
2569,Assam,Guwahati,26.181856522783697,91.72509555632503,Sewage Leakage,Low,Open,2025-04-03
2570,Assam,Guwahati,26.167301297266583,91.69228638159738,Road Damage,Low,Open,2025-11-10
2571,Assam,Guwahati,26.14135247598081,91.72567534247902,Road Damage,Critical,Open,2026-02-13
2572,Assam,Guwahati,26.135512937526897,91.77604327222843,Electricity Problem,Critical,Open,2025-09-17
2573,Assam,Guwahati,26.177019564284418,91.74591085861636,Garbage Collection,Medium,In Progress,2025-11-26
2574,Assam,Guwahati,26.16048288566107,91.78313349426037,Electricity Problem,Critical,In Progress,2025-07-02
2575,Assam,Guwahati,26.15820299747735,91.72334052817898,Streetlight Failure,Critical,In Progress,2025-12-31
2576,Assam,Guwahati,26.11253879059964,91.71840101777016,Garbage Collection,High,Resolved,2025-03-31
2577,Assam,Guwahati,26.15533349319439,91.76513229047444,Public Transport Issue,High,Open,2026-03-04
2578,Assam,Guwahati,26.121313577998624,91.71987800663757,Road Damage,Critical,Open,2025-05-16
2579,Assam,Guwahati,26.15033199959901,91.78321019930024,Road Damage,Critical,In Progress,2025-04-28
2580,Assam,Guwahati,26.17662075735101,91.78235985850803,Water Supply Issue,Critical,Open,2025-10-09
2581,Assam,Guwahati,26.183969841332416,91.75106453163035,Traffic Congestion,Critical,Open,2026-03-12
2582,Assam,Guwahati,26.152180733235532,91.73318029022192,Traffic Congestion,Low,Open,2025-04-29
2583,Assam,Guwahati,26.11514643846714,91.72594858511926,Garbage Collection,Critical,In Progress,2025-11-22
2584,Assam,Guwahati,26.175246018536146,91.78571298932755,Water Supply Issue,High,Resolved,2025-09-25
2585,Assam,Guwahati,26.168091873753294,91.74801129166744,Streetlight Failure,Critical,Open,2025-04-29
2586,Assam,Guwahati,26.128353017451587,91.76080411337634,Traffic Congestion,Low,In Progress,2026-01-15
2587,Assam,Guwahati,26.18098245764508,91.75202827990837,Sewage Leakage,Low,In Progress,2026-01-31
2588,Assam,Guwahati,26.097353155137494,91.74107348883925,Sewage Leakage,High,Resolved,2025-08-31
2589,Assam,Guwahati,26.1351577562566,91.70967613406822,Road Damage,Low,Open,2025-11-28
2590,Assam,Guwahati,26.18920686645881,91.69105091710227,Traffic Congestion,Critical,Open,2026-01-06
2591,Assam,Guwahati,26.149392185512987,91.77401710506342,Road Damage,Low,Resolved,2025-10-28
2592,Assam,Guwahati,26.10741507799412,91.72114108750645,Road Damage,Critical,Resolved,2026-02-07
2593,Assam,Guwahati,26.132582714930198,91.73644647000893,Sewage Leakage,Critical,In Progress,2026-02-20
2594,Assam,Guwahati,26.09509269418521,91.77263698381383,Streetlight Failure,Medium,Open,2025-06-28
2595,Assam,Guwahati,26.158857983219207,91.76679622353348,Traffic Congestion,Low,Resolved,2025-08-05
2596,Assam,Guwahati,26.157037079465884,91.69190819696674,Streetlight Failure,Critical,Open,2025-11-14
2597,Assam,Guwahati,26.165380334456376,91.71269533259019,Streetlight Failure,Medium,Resolved,2025-07-01
2598,Assam,Guwahati,26.180546397658393,91.74584497260592,Electricity Problem,Medium,Open,2026-03-02
2599,Assam,Guwahati,26.14865048704798,91.74058365569282,Water Supply Issue,High,Resolved,2025-10-25
2600,Assam,Guwahati,26.18799341746492,91.69680837511008,Traffic Congestion,Critical,Open,2025-12-16
2601,Assam,Guwahati,26.181536275291315,91.7195308893212,Electricity Problem,High,Resolved,2025-10-20
2602,Assam,Guwahati,26.183082629451636,91.72697536123948,Water Supply Issue,Medium,Resolved,2025-11-02
2603,Assam,Guwahati,26.095071050534322,91.73867558480278,Water Supply Issue,High,In Progress,2026-02-11
2604,Assam,Guwahati,26.186473324096866,91.70115770497169,Garbage Collection,Medium,Resolved,2025-12-21
2605,Assam,Guwahati,26.12757554016089,91.76050807788619,Traffic Congestion,Medium,Resolved,2026-02-23
2606,Assam,Guwahati,26.122021077770047,91.71055342406486,Sewage Leakage,Medium,Open,2025-07-06
2607,Assam,Guwahati,26.12446253019401,91.75466337045809,Electricity Problem,Critical,Open,2026-02-28
2608,Assam,Guwahati,26.10749070125311,91.68911426870952,Public Transport Issue,Medium,Resolved,2026-02-03
2609,Jharkhand,Ranchi,23.30018022571471,85.31273205702068,Public Transport Issue,Low,In Progress,2025-05-18
2610,Jharkhand,Ranchi,23.313603352481113,85.32474724945999,Electricity Problem,High,Resolved,2026-02-21
2611,Jharkhand,Ranchi,23.32033861048943,85.31591507421736,Public Transport Issue,Medium,Open,2025-04-04
2612,Jharkhand,Ranchi,23.33117160569532,85.26441644222758,Traffic Congestion,Medium,Open,2025-07-31
2613,Jharkhand,Ranchi,23.357911857632683,85.3130128214824,Road Damage,Low,Open,2026-01-01
2614,Jharkhand,Ranchi,23.33007997874261,85.32711554217627,Electricity Problem,Medium,In Progress,2025-12-17
2615,Jharkhand,Ranchi,23.33737990460351,85.26657619401578,Streetlight Failure,Medium,Open,2025-12-05
2616,Jharkhand,Ranchi,23.374733336721082,85.33867063844838,Electricity Problem,High,Resolved,2025-08-06
2617,Jharkhand,Ranchi,23.368631906207238,85.35116996043531,Public Transport Issue,High,In Progress,2025-06-09
2618,Jharkhand,Ranchi,23.29776564151882,85.26616189962633,Garbage Collection,Medium,Open,2025-09-13
2619,Jharkhand,Ranchi,23.383303727474765,85.3496252229365,Electricity Problem,Low,Open,2025-05-04
2620,Jharkhand,Ranchi,23.33503839251285,85.32824714369205,Sewage Leakage,Critical,Resolved,2025-08-16
2621,Jharkhand,Ranchi,23.346008841227615,85.27912110348957,Sewage Leakage,High,Resolved,2025-09-08
2622,Jharkhand,Ranchi,23.319934438448666,85.34789528529274,Water Supply Issue,Medium,In Progress,2025-11-12
2623,Jharkhand,Ranchi,23.30842645417608,85.32055744200221,Streetlight Failure,Medium,In Progress,2025-08-25
2624,Jharkhand,Ranchi,23.37583336442251,85.26171913934724,Sewage Leakage,Low,Resolved,2025-09-08
2625,Jharkhand,Ranchi,23.30865126621706,85.30005489376644,Garbage Collection,Critical,In Progress,2025-08-22
2626,Jharkhand,Ranchi,23.321465362263407,85.26210651435522,Traffic Congestion,Medium,In Progress,2025-06-14
2627,Jharkhand,Ranchi,23.362477418220294,85.30076074775177,Garbage Collection,Critical,Resolved,2026-01-25
2628,Jharkhand,Ranchi,23.3018938823832,85.35066092627427,Road Damage,Low,In Progress,2025-04-05
2629,Jharkhand,Ranchi,23.351082506006943,85.29563573548678,Public Transport Issue,Low,Open,2025-06-03
2630,Jharkhand,Ranchi,23.304900859977607,85.33100932412329,Sewage Leakage,Low,Open,2025-05-18
2631,Jharkhand,Ranchi,23.336618510749755,85.33198228295181,Water Supply Issue,Critical,Open,2025-06-18
2632,Jharkhand,Ranchi,23.363785796738945,85.26965225470319,Streetlight Failure,Critical,In Progress,2026-02-04
2633,Jharkhand,Ranchi,23.326947259702358,85.34990944519235,Streetlight Failure,High,Open,2025-11-12
2634,Jharkhand,Ranchi,23.333973941475758,85.26622508853063,Sewage Leakage,Low,Open,2026-03-01
2635,Jharkhand,Ranchi,23.3356631097718,85.30590092833789,Sewage Leakage,Low,Resolved,2025-04-17
2636,Jharkhand,Ranchi,23.33655520966086,85.34088298132808,Sewage Leakage,Medium,In Progress,2025-04-21
2637,Jharkhand,Ranchi,23.32003084497741,85.35650182399222,Road Damage,Critical,In Progress,2025-11-19
2638,Jharkhand,Ranchi,23.38422684498667,85.32333524736823,Electricity Problem,Medium,Resolved,2025-06-13
2639,Jharkhand,Ranchi,23.326533072688992,85.28774763965177,Public Transport Issue,Low,In Progress,2025-04-09
2640,Jharkhand,Ranchi,23.32212378489336,85.3184743902698,Garbage Collection,Medium,Open,2025-10-24
2641,Jharkhand,Ranchi,23.322041726065358,85.27190832282209,Garbage Collection,Low,In Progress,2025-05-11
2642,Jharkhand,Ranchi,23.382272630321456,85.32925835083051,Public Transport Issue,Medium,Resolved,2025-06-11
2643,Jharkhand,Ranchi,23.2969965126967,85.31089108410896,Road Damage,Low,Resolved,2025-05-06
2644,Jharkhand,Ranchi,23.39144629741979,85.28870928514175,Streetlight Failure,Medium,In Progress,2025-06-10
2645,Jharkhand,Ranchi,23.39017284037345,85.35339487141972,Water Supply Issue,Low,Open,2025-12-12
2646,Jharkhand,Ranchi,23.35162065128765,85.32899659835029,Electricity Problem,Medium,Open,2025-09-08
2647,Jharkhand,Ranchi,23.344790892732664,85.26110600222134,Traffic Congestion,Critical,Resolved,2026-01-28
2648,Jharkhand,Ranchi,23.31124410618749,85.27095031447206,Sewage Leakage,Medium,Open,2025-12-08
2649,Jharkhand,Ranchi,23.328976640106333,85.26313569384716,Sewage Leakage,Medium,In Progress,2025-10-29
2650,Jharkhand,Ranchi,23.33145048836178,85.35236042247418,Water Supply Issue,Critical,Resolved,2026-01-19
2651,Jharkhand,Ranchi,23.35059183176263,85.26497148197244,Garbage Collection,Low,Open,2025-11-09
2652,Jharkhand,Ranchi,23.314678269277678,85.3127559171301,Electricity Problem,Low,Open,2025-12-20
2653,Jharkhand,Ranchi,23.386400765519895,85.3298387071922,Water Supply Issue,Low,Resolved,2025-09-12
2654,Jharkhand,Ranchi,23.37461295211946,85.27615128893093,Public Transport Issue,Medium,In Progress,2025-11-24
2655,Jharkhand,Ranchi,23.362335625470628,85.30853087374099,Traffic Congestion,Low,In Progress,2025-07-22
2656,Jharkhand,Ranchi,23.376132776673153,85.32409898611024,Sewage Leakage,Low,Open,2025-03-25
2657,Jharkhand,Ranchi,23.342615051431498,85.26295342067061,Garbage Collection,Low,Open,2025-11-24
2658,Jharkhand,Ranchi,23.384072513531876,85.33925490670725,Streetlight Failure,High,Resolved,2025-12-28
2659,Jharkhand,Ranchi,23.338739315961742,85.29493897535417,Water Supply Issue,Low,Resolved,2025-05-13
2660,Jharkhand,Ranchi,23.38548848946883,85.27412912093487,Electricity Problem,Low,Resolved,2025-09-17
2661,Jharkhand,Ranchi,23.319005697633553,85.28843978768758,Road Damage,High,Resolved,2025-03-22
2662,Jharkhand,Ranchi,23.36791887101527,85.33999023866824,Road Damage,Low,Resolved,2025-05-01
2663,Jharkhand,Ranchi,23.357840600506535,85.32497351939838,Garbage Collection,Low,Open,2025-11-09
2664,Jharkhand,Ranchi,23.338032040981616,85.33067255868833,Garbage Collection,Critical,Open,2025-06-21
2665,Jharkhand,Ranchi,23.36876267120986,85.32399174372588,Streetlight Failure,Medium,Open,2025-04-11
2666,Jharkhand,Ranchi,23.32744735265593,85.33286012018789,Garbage Collection,Medium,Open,2025-03-25
2667,Jharkhand,Ranchi,23.359258028949515,85.28986881997007,Road Damage,Critical,Open,2025-09-09
2668,Jharkhand,Ranchi,23.298981764964925,85.30435013967875,Water Supply Issue,Medium,Resolved,2026-01-20
2669,Jharkhand,Ranchi,23.38865273550217,85.34689865368489,Traffic Congestion,High,Resolved,2025-08-04
2670,Jharkhand,Ranchi,23.331094265371917,85.33966494817292,Streetlight Failure,High,Open,2025-05-21
2671,Jharkhand,Ranchi,23.36730196456515,85.34858615891612,Garbage Collection,Critical,In Progress,2025-09-23
2672,Jharkhand,Ranchi,23.294281343296863,85.2975255823789,Traffic Congestion,Low,Open,2026-02-12
2673,Jharkhand,Ranchi,23.343144994514383,85.3097226904191,Electricity Problem,High,Resolved,2026-02-06
2674,Jharkhand,Ranchi,23.383651620553582,85.3076408925684,Streetlight Failure,High,In Progress,2026-02-18
2675,Jharkhand,Ranchi,23.359110752294512,85.2668842577465,Streetlight Failure,Low,In Progress,2025-11-01
2676,Jharkhand,Ranchi,23.388051143256842,85.26917404745848,Water Supply Issue,Critical,In Progress,2025-09-30
2677,Jharkhand,Ranchi,23.30599118693252,85.30703239729746,Garbage Collection,Medium,Resolved,2026-02-08
2678,Jharkhand,Ranchi,23.324014943516232,85.27431352325682,Water Supply Issue,Critical,Resolved,2025-12-15
2679,Jharkhand,Ranchi,23.345567328696973,85.28281509771801,Garbage Collection,Medium,In Progress,2025-05-28
2680,Jharkhand,Ranchi,23.302692205982723,85.35696871970394,Public Transport Issue,Medium,In Progress,2025-10-25
2681,Jharkhand,Ranchi,23.373355668801338,85.29169438705169,Electricity Problem,Critical,Resolved,2025-05-26
2682,Jharkhand,Ranchi,23.3815531102905,85.26907372775487,Water Supply Issue,Low,Resolved,2025-07-15
2683,Jharkhand,Ranchi,23.329895883781504,85.3553814998665,Water Supply Issue,High,In Progress,2026-01-18
2684,Jharkhand,Ranchi,23.390410836759287,85.35312941785294,Garbage Collection,Critical,In Progress,2025-10-23
2685,Jharkhand,Ranchi,23.37198441730797,85.34728433283416,Water Supply Issue,Critical,In Progress,2025-09-11
2686,Jharkhand,Ranchi,23.295293048056802,85.34218889001883,Streetlight Failure,Critical,Open,2025-11-04
2687,Jharkhand,Ranchi,23.316031396768338,85.2738313696218,Water Supply Issue,Medium,Open,2025-05-10
2688,Jharkhand,Ranchi,23.366028867758427,85.35181802096031,Electricity Problem,Medium,In Progress,2025-05-08
2689,Jharkhand,Ranchi,23.343552935288223,85.32308160696729,Electricity Problem,Critical,Resolved,2025-05-15
2690,Jharkhand,Ranchi,23.386182424616507,85.35631945653718,Traffic Congestion,Critical,In Progress,2025-04-19
2691,Jharkhand,Ranchi,23.338286838565235,85.35311338254166,Electricity Problem,Medium,In Progress,2026-02-01
2692,Jharkhand,Ranchi,23.313789021272047,85.26664251801657,Road Damage,Low,In Progress,2025-05-16
2693,Jharkhand,Ranchi,23.382851131829014,85.29537323417604,Streetlight Failure,Critical,Resolved,2025-09-07
2694,Jharkhand,Ranchi,23.357433470439453,85.27800808351898,Streetlight Failure,Critical,Resolved,2025-08-10
